,Average_grazing,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Rat_effect,complexity,hc,SD_reef
942,3.121274589392673,3.0646069143438566,4.025057423313506,1.5035318470008432,3.5856253419636714,3.2727305698351428,3.1385113638037487,1.2666350328766398,5.023456999273415,4.098121631908904,5.486827667744921,3.3206067377369695,4.016300932225483,-1.7040132683154399,0.018721464302246374,0.05036186388572926,1.0994728584094389
943,4.216194719028441,2.95927018761287,4.032879945478999,1.5361013835620143,3.586560810723628,3.2495127973339613,3.3674251485007227,3.040947351798108,6.685328413900432,5.695827880416829,6.9256267426765215,4.936544281850844,5.576884443204022,-3.327778924465126,0.07105813643825425,0.04565768683638254,1.570169639206934
944,4.163140793180328,3.0676878863541193,4.010943730996485,1.5354971547134777,3.5564285194529286,3.1602885620200487,3.268003049677046,3.0906421700216087,6.599650212476192,5.764825797259949,7.0290141102907135,4.955649880217082,5.781138637584654,-3.5373009389710237,0.1317563501781945,0.044380489811355825,1.7764428134288528
945,4.366682099122774,2.867778716371769,3.982441455738902,1.7282383978887617,3.432111960454212,3.253236586173457,3.0748107920706147,3.332281794993683,7.040369093411564,6.053908730370815,7.517842315734229,5.35996473975712,5.98335828037894,-3.9538738852657564,0.10909475794128086,0.048156128130292915,1.8972098945659033
946,4.454989962983798,2.8662101114414433,3.982890082269955,1.751585859033146,3.4270053181174895,3.132052626052503,3.117735946600417,3.3440059148598684,7.100996002514545,6.108315166912799,7.552314442487502,5.309690764446013,6.056634137255257,-3.9798930455872514,0.08380878463084582,0.048973841995734395,2.0377129848024995
947,4.421920950240479,2.821367796951615,4.0102902140744625,1.7932759343592408,3.4401185909473395,3.1157434194915044,3.1229390359643006,2.925663141370417,6.992494899540643,6.0569802680313,7.389465176121935,5.230905450135361,6.074621027548395,-3.9338944435736463,0.10032912630118378,0.04832955964736983,2.420785056506215
948,3.54700346244413,2.899156015261937,4.007381355196702,1.2919674214200583,3.5105108627185277,3.1697287177672697,3.205408022713481,2.4369624588239955,5.4497551228039445,4.518919113371126,5.770551335186431,3.6583299331602435,4.44895173857891,-2.3080971997361868,0.09128530954996707,0.047045387775921065,1.127955568829266
949,3.920495442135535,2.952215392692719,3.908761034677628,1.0996045617225016,3.4797790302041025,3.1560407932077936,3.1465482612811977,1.252132440004645,5.449311403635218,4.472405948544081,5.828277220142951,3.72480514123506,4.4586158575993835,-2.3059371752803144,0.1158119751249661,0.046915494958359685,1.056564511873384
950,3.307334999153341,2.9100050753994737,4.042667745719796,1.514031678999431,3.5234022331016654,3.211816588677119,3.2340995086198867,1.9084908526181765,5.18797316076969,4.286002049995693,5.5255167492909205,3.6588281436582784,4.275673844254234,-2.0615018621653687,0.103548814748305,0.04598001537028445,1.230553658166421
951,3.156264976430461,2.802308583334375,3.8963719624925863,1.2569510236100678,3.3635613767343515,3.023035083185713,2.9368634402553004,1.666244821899326,5.493032428360457,4.4476798276719425,5.838949757030222,3.5908683834828468,4.397916050515189,-2.4010371266659787,0.10436610887740908,0.050793174014510396,1.6199983123690316
952,3.153200377536364,2.7562972455891757,3.9046545042784127,1.7454852401838108,3.4304422059933155,3.0918802445622946,3.0114437097430864,1.3567764478424262,4.669653459941385,3.7390834614095194,5.0935869318090585,2.9313323404346328,3.674859989529299,-1.6119318995517267,0.08744952346747414,0.0500799070161634,1.222419338639501
953,3.3063509110656897,2.9692818529771645,4.01289036498195,1.6675017486957335,3.518882529602328,3.2337322097047534,3.237343863448787,0.740745920319984,4.539521587765754,3.5500330460539646,4.777346111246751,2.668385568872592,3.5814127684408654,-1.2512293758293078,0.057215156267609424,0.04755883220729661,0.9252203586370136
954,3.9360209703539066,2.919544161978225,3.9682062241976572,1.5428752764287401,3.4790435812860814,3.1909004747208196,3.1965260723237434,1.6289832859598747,5.529628482882409,4.638655510173384,5.90447319190234,3.857614049555299,4.5775357375202,-2.5063736024407293,0.13260238426406487,0.04631615547914735,1.575905566772137
