,Mean_d15N,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Organism___0,Organism___1,Organism___2,Organism___3,Organism___4,Rat_effect___0,Rat_effect___1,Rat_effect___2,Rat_effect___3,Rat_effect___4,Rat_effect___5,Dist_to_shore,SD_reef,SD
1653,9.27241130322479,8.615266895346432,8.995277458821928,10.79621010073342,9.222098479345467,8.38459944802063,9.000755032486591,8.090307319167152,8.359811173289435,7.452115360493339,9.827262419938549,7.346385941103227,9.296499557537453,-1.9048285256615525,0.1107651177013918,3.8303182792846955,-1.9525464902676684,-5.812079388909489,-0.17599007542330988,-2.241978217255725,-11.024115190098927,-9.215210433937319,-0.37191778984605983,0.08626258974508585,2.810152162523029,1.276425025028696,0.9667255460848823
1654,8.542550430770296,8.171779121902778,8.36627490703143,10.2728680746098,9.241800588849266,7.768174182896127,8.585352932268124,8.133286777160398,8.002472327204494,7.136060131574824,9.583961366769655,7.111389882466342,8.907060921693487,-1.7276468221421688,0.6194900653052406,4.307942674079455,-1.4661076755386435,-6.001671986758407,-0.6243523869587563,-1.9894902214405168,-11.281133820433382,-9.22584600751004,-0.33084691140011174,-0.3104535426982409,3.7574108008433265,0.8706483905044624,0.9716364028244421
1655,9.121688815735121,8.44671720654381,8.43696009695882,10.641189351692008,9.181785201460547,8.175015035183531,8.678698345821845,8.32720730557737,8.17015220204122,6.980282786885506,9.730779293518289,7.313009352950771,8.850909030569772,-1.5380131809315518,0.5050184613216174,3.8764125869725823,-1.320842651808226,-5.935295797800153,-0.7587716924276575,-2.4675028526748823,-11.22954019438868,-8.734715598970283,-0.8424809466909549,-0.6585517535201324,3.6925509387628344,1.014794452706222,0.9605333148405781
1656,8.375228452923468,7.064440217489732,8.389021216381305,10.602980055995888,9.086361364546145,6.557914975438207,8.811458499526344,6.7551666864921485,7.0027703486782595,7.07844586636701,8.578251693451948,6.023438503172256,8.898980630963864,-1.712802506190892,0.4458627135973745,3.9922455786040474,-1.3443217555558704,-5.768955627815174,0.6825275387124945,-0.8027186375529967,-9.934369727807338,-7.9958366317211835,0.5341134524687109,0.9139870771715981,3.52814199577466,1.5015829327455188,0.9743412672270177
1657,7.394562935802337,7.211409521869044,8.435708174297098,10.338499853713998,9.295500557156428,7.14608315106358,8.39474908492429,6.920422174786349,6.922728765725282,7.167696132401008,8.674383564278788,6.234241153870581,9.428725188001149,-1.5931605821505113,0.453401161166974,4.516764666942138,-1.6283151551305322,-5.84688781354938,0.49550174812978687,-1.387878853359288,-10.121686294354532,-8.473114494687625,0.6103292166630603,0.6006665181482629,3.4750617415915954,1.4350439642513906,0.9480309642051827
1658,7.14314946751847,7.266677327537471,8.290064736125677,10.649702867115861,9.19301128930579,7.373206444701775,8.611060733800906,7.217459904511602,7.2403519031608825,7.188373125907707,9.016066762771548,6.4721251051900115,8.895719264535224,-1.7038380212683566,0.5065268504893826,4.3901910785412115,-1.8616733125813725,-6.002253983715251,0.0429731995652757,-1.5183677431348361,-10.134383254220094,-8.689746432418584,0.6788360646328878,0.18935078829338564,3.817261045599512,1.3137015661041704,0.9393714174090465
1659,7.5831012543909,7.500087634728744,8.528952467755749,10.519262301699944,9.116180350536398,6.947452283389395,8.598916651307123,6.902900608621732,7.522913393920754,7.103249994470457,9.179727198951317,6.347376431267172,9.12355167992112,-1.6410173623871636,0.5282951733979271,4.398049434666808,-1.5955957158122773,-5.9651123519443185,0.007047437429358477,-1.2532830976842726,-10.535594304431587,-8.704817955626305,0.570979532832246,0.4823213174078884,3.8514983612947873,1.3499527056860372,0.9386789566767587
1660,7.170803791182898,7.193868713197321,8.273857004245734,10.614658179875677,9.351805963243095,7.356011005022402,8.449078789871873,7.222168274699094,7.146234841177335,7.0501535879102475,8.88389537780544,6.320740464621845,9.064631903337144,-1.8548255630893338,0.7311867047838914,4.492769023147823,-1.7273483128142593,-6.144389250689029,0.2664635283449586,-1.1686412669767792,-10.369046229017863,-8.719747915505167,0.648110066210143,0.8368767337617523,3.5649775468206064,1.4477569595040418,0.90038684333154
1661,8.16146769035188,7.09043562629226,8.487920760890072,10.4336372248529,9.49659280745249,7.094227057504763,8.773381730657329,7.109099925534105,6.972632437391604,6.766687081433048,8.991207629511935,6.252165444160349,9.263118716441292,-1.5023227176786058,0.5754937823615792,4.0992813114970685,-1.708192349212761,-5.969079815861255,0.06220314943794473,-1.4004667451337027,-10.223674774316677,-7.999371445530275,0.8377662139605833,0.48556711037946954,3.855092975680435,1.1531497152841808,0.9489731500806423
1662,8.110732622733,7.464715697318968,8.492772471529593,10.627080556607469,9.137493528629458,7.066695564180101,8.61355266652071,6.718383480155727,7.244618993232431,7.491500480094652,9.052155948498296,6.268917719742923,9.155658641680587,-1.8463792173992968,0.2486549806699762,4.119757630223539,-1.514262763601187,-6.022427960356596,0.3647768289952894,-1.0541290988522438,-10.130244716507182,-8.259713036984675,0.2840826832224686,0.6933898212818023,3.575904251242373,1.4585457600314493,0.9610346621718597
