,Average_grazing,Island_d15N__0,Island_d15N__1,Island_d15N__2,Island_d15N__3,Island_d15N__4,Island_d15N__5,Island_d15N__6,Island_d15N__7,Island_d15N__8,Island_d15N__9,Island_d15N__10,Island_d15N__11,Rat_effect,complexity,hc,SD_reef
548,0.5615229355925481,1.0092616821693439,2.3812260481155287,0.5967834296547563,1.9778667478423482,1.41740682305007,1.1004034491483585,0.10476832304575379,2.103194744352131,0.504375294363423,2.321489247775176,0.4937663936711752,1.6543568608228247,-1.0038061363363557,0.00396544519054492,0.04204630230252423,1.577386397388121
549,1.1403838168428315,0.0992452444192386,2.3245194819774064,0.3240228611270956,1.4300710064505184,0.9441317452058889,1.1022165469362042,-0.21110115099996743,1.0825484573399846,0.2758201488012358,1.6654459505418675,0.13664089827506426,0.8639457186077006,-0.8842435499757513,0.233372701753877,0.036997098037126856,0.6948092120582238
550,0.5442513002947562,0.4027752012949499,2.156958162991182,0.3820426799117487,1.2815520771182556,0.8883739881324482,0.936694790052986,-0.19241031089539132,1.3146502787321241,-0.11186760139141877,1.3419926047336075,-0.2169276078516938,0.31261578871518275,-0.6763682593655189,0.2648774979263076,0.037141280961022954,0.9116335728683579
551,1.77761776545071,1.355999604589136,2.856644194847418,1.28336373236052,2.2490293860467307,2.0262796238025045,1.928926132825418,0.8850205865507792,3.4965717325273706,2.130494015280718,3.6540294910340108,2.0968708003606165,2.7761955457956065,-1.7995414004493255,-0.14388079640694657,0.03513322130763629,0.867156892902532
552,1.5886523816793485,0.26741804564082683,2.3280126663359657,0.35211502567251174,1.3527948783636723,0.6997955933165456,1.010073333239741,0.025767853183711983,1.565724456568387,0.8517007696905398,2.0459106372941664,0.5501469210662941,0.9032064169550997,-1.2172861983245737,0.25631355213669926,0.03684206904366024,0.905960539563901
553,1.514838068349096,0.3031856060843619,2.3358178248153796,0.3703397764230286,1.3153377276686635,0.6760074904373107,1.0657138630010967,0.05137274292469351,1.514250260039877,0.6504050844808975,1.8433847259049398,0.7149268403512108,1.0710757119389962,-1.2816881142705967,0.2885954418710659,0.036692599264445395,0.9608262143877605
554,0.4639019471845838,0.34171583885095114,2.282214068776505,0.28153131061904485,1.6004886839421375,0.6648752927357054,1.0965612482129528,-0.3740179930899522,2.070436687684149,0.40391670959981324,2.2817265725182105,0.6052278253650853,1.598872919613483,-1.403928278718917,0.2689185457565194,0.03531260478385581,1.2674631973764143
555,1.4846495765542007,-0.011079302457579692,2.4698945623948005,0.5144557021679539,1.5083339657894785,0.8834390987978108,0.9371816951800374,0.8244358670587736,1.840248307233997,0.81627536255808,2.207785591869315,0.09675668880149506,1.2719713757431312,-1.2415527413891172,0.15433355299548346,0.043808268331106896,0.7032220839674274
556,0.7688361826735883,0.112305272140637,2.315556892987365,0.4035804238252218,1.1058911218318275,0.663558985371967,0.5423459898705558,0.1923105282914262,2.0193376678165063,0.42148113988323466,2.532588213503774,0.40556733557372804,1.4276091702046965,-1.4720927310948613,0.21113894706050113,0.04529985588522894,0.9976601029701333
557,1.2141550954956906,0.8983982256556672,2.5988076201801564,0.8809996043349579,1.6675273329957583,1.6218558027053989,1.6583859258909297,0.6051606081717573,1.4267416709459424,0.1943227910091235,1.6883292214677967,0.8978272855331936,0.9899633288324692,-0.7145501707295965,0.13170497099976153,0.030960060003798733,0.5456409739354987
558,1.2712023644544819,0.5804993618942234,2.445946570645957,0.6840897102438209,1.3781763884248752,1.2169866988031448,1.2719634417176606,-0.24565159029502687,1.9867572875016926,0.8894882515625939,2.3689208343638035,0.9430611796942449,1.7147860419331775,-1.3534150946160686,0.1625835824523103,0.03613864590923033,1.2792470483025502
559,1.2030132794741675,0.5682034699450785,2.3596336722487052,0.6215513951236598,1.394524494865751,1.127428137369824,1.3395126457933235,-0.3184406096309027,2.1731302038855604,0.6821732041094672,2.3420238634591413,1.0713384691349155,1.569139572316928,-1.3161355169823885,0.17909031622925628,0.036147274081512526,1.1704257496061115
560,1.2710004512088018,0.34778085210715737,2.2567875139500915,0.41838403581035444,1.57386195363428,0.9906002661195945,0.9367756779133043,0.6367585689943132,1.5590366427052782,0.3395317367869157,1.9196046554473798,0.09907626872345335,0.9127300814187634,-0.9750465104601397,0.1362757527070521,0.04258453041047409,0.7379674176821902
561,0.8407192667831591,0.35404744050016596,2.3678487191544595,0.5960867499033524,1.2504779224418376,0.9337217884642,0.8517113619210831,0.029117027610401584,1.6945869728054896,0.5722392961495789,2.2719576076975216,0.47969072249027833,1.2164382286835127,-1.1756505072872057,0.15059955859427135,0.04453527928277799,0.6214678347319542
562,1.3051925693961104,0.4051248178773194,2.285823229718204,0.7207860106509724,1.6116326040658189,0.9577487317390176,0.9956909559963585,0.8283852570891871,1.7939663743550074,0.11702640499811252,1.7876864769081005,0.5428395412195257,1.018377905008277,-1.0415879355725328,0.2242915265697027,0.04003198961101321,0.8303896317379202
563,1.0230114900274596,0.5107408640080763,2.4278392152855703,1.0146299364382165,1.3373271432235885,1.059247529228674,0.7351279070725407,-0.3746000865250721,1.4775480212612955,0.9083228166789945,2.296249103687154,0.23196266848479763,1.08799973670237,-1.0461444077339024,0.055037255258883526,0.04689061303996934,0.6532906101467081
564,1.4853267860916461,0.3878308555626304,2.2862358707328676,0.2080556297892487,1.6264032451755324,0.9282749015772452,0.82929133298028,1.6022855654212618,2.397900243565188,0.7918798832789542,2.90085564819161,1.1693596586877006,2.1195518995032216,-1.9464925724628053,0.1719824584646428,0.042589575127593246,0.9283239154133853
565,1.0240674366077733,0.24395862118963585,2.3934229893709915,0.500892616724605,1.7074090438770768,1.0779344311136054,1.296062945303743,0.4281084940510609,1.4660671665500857,0.4132946056207751,1.6949140230991016,0.3227821813685598,0.6736989057206089,-0.6438628352210937,0.18771029642047937,0.03540997198411245,0.7201372151715473
566,1.0330935909330454,0.8529313261456256,2.3905005495139466,0.5493469730461659,1.3825085895572633,1.1773232144970183,1.392570646799991,0.17697460441768467,1.3073530272872453,0.0393027487924443,1.6927006339201527,0.3859814789118278,0.8689694170895035,-0.5988110460491621,0.2145814800784772,0.032510676948745765,0.7202956036085425
567,1.231862740081962,0.5393673594169167,2.3494219692316545,0.7924350716962956,1.8570818716617827,1.104744418034762,1.2735398517300005,0.2984665024176088,1.0406608552647896,0.48337431044569085,1.40893852715303,0.56730510241584,1.0636759089992947,-0.7792341615868185,0.24584241522265826,0.031417605007238086,0.7805401695450681
568,1.143930496309766,0.7066505717748,2.3659946222870007,0.7914456107226933,1.5811908513604396,1.0862774894056046,1.4794584042790166,0.29811003303647743,1.156342179592646,0.26407986163655245,1.779986044500885,0.47653053697681347,1.1297935050064534,-0.8270209425606189,0.2687734208472098,0.029481070723848913,0.7589510518012877
569,1.2704543879418195,0.945945534449526,2.610838268697472,0.7910038974251269,1.9084056008800487,1.364383308634777,1.248347741236524,0.27831825615609174,2.1621616161082526,0.6126767291665249,2.750426263365783,1.0202183596270935,1.8543924842033397,-1.1408694479053538,-0.06459890590471097,0.04505035233963005,0.6694292514435473
570,0.9263947902650448,0.7197520081942983,2.6070834757068426,0.722504424358603,1.7194295909357946,1.3452070673548617,1.1357066918715035,-0.09858282599298505,2.2310942098591853,0.52021028495821,2.4202346382082744,0.6646675577072553,1.5934771808792283,-1.1536393035804418,0.05520941326984401,0.040539701279258364,0.9211572241592217
571,1.1127997953459874,0.9369592948496417,2.709230100429968,0.8629209057606427,1.9834055710238805,1.3767763963271151,1.3245337709921199,-0.06184470809967813,2.053873832477562,0.6220611575827609,2.059941268769727,0.9468651063106422,1.4906480558765245,-0.8946611141252778,-0.0241842969815834,0.0413729300530884,1.159009741388645
572,1.217822826233367,0.9156013981727145,2.716904004255739,0.852364355768503,1.847353123699736,1.3731336197263377,1.2861540755361613,0.07390946431174719,2.2404609771541266,0.6943405504101839,2.193438840331712,0.7413754784740911,1.4275970899268038,-0.8453208852843488,-0.0001897096113785695,0.04097553473625582,1.114975277107033
573,1.3012164547758793,0.6774887417804889,2.721716187140743,0.5429557152139756,1.886438583052691,1.2353062561090618,1.3731475362441965,-0.11558254821807248,2.1557269849257024,0.6492342344855663,2.461740833597749,0.5287141947869575,1.6082883235122678,-0.9735144282753495,-0.02412142977992881,0.03969694032392194,1.182815423873891
574,1.3496180879640733,0.5536321873107624,2.63277482801196,0.8386972425375336,1.8573693423368731,1.0466218640976823,1.5607723805441336,-0.07786944938414332,2.082313594671323,0.8335156282790567,2.530679278561989,0.7293564307147039,1.5003251871277994,-1.0104528903607115,0.03771000277756833,0.03905424657621475,1.158981043642392
575,1.6984276521417978,1.1438617028695983,3.130106564226777,1.3083053176317536,2.403986836494116,1.7705778860168133,1.7817499930427965,1.494789671815924,2.5235464315760416,1.475407370254814,2.820520811082208,1.4187849359181048,1.8668216342806183,-1.1735311301452522,-0.12216989300308449,0.03616765133989399,0.5141894829339935
576,1.7496509076991567,1.1001232204197382,2.6532515620614476,0.7262878227654112,1.7750969953324038,1.0946308170400663,1.4307096895580718,1.9278869487417372,3.4553615943016207,1.6224438196829007,3.778060848960135,2.39715205253273,3.0396945809125393,-2.2199216636090324,0.037596882160233075,0.03689421053515717,0.9707057007974812
577,2.1345195635404157,0.7238768485072344,2.8464885043851944,1.0501120118058738,1.6982211734408803,1.6128624461114605,2.0101469271827077,1.1792173291001227,2.3439722759191395,1.7496876457630701,2.8720253365111854,1.7545157185273264,2.2328156519716007,-1.548686714152481,0.07494854123430124,0.030325831441493128,0.7101548255017102
578,1.664893237839097,1.219430726704861,2.5997709602785046,0.8377601138906713,1.9953046206151233,1.5015262916700722,1.6827323878570692,1.732708113485691,2.980402753120597,1.2762508828431363,2.708764210997125,1.8705795136150427,2.441365524927554,-1.8861270682147693,0.0749899409779809,0.03391548677537627,0.6855786534706694
579,0.7141869564847863,0.5006037545991336,2.353859416888584,0.6672561917376186,1.1658391509689183,0.9657967466526693,0.9563494048512702,-0.2976912296244717,1.095074622316441,0.3477226057215021,1.6947999942189942,0.01154368751790491,0.3555169381484052,-0.8182645999218447,0.2283340862109209,0.041765037580836106,0.6872233326188305
580,0.9020638836900267,0.5117008590909051,2.4692956519694818,0.46735918910102675,1.4421624992356135,1.0137783031571548,1.0071423426495945,0.08791059339225686,1.1378174138818853,-0.2339203034107581,1.7027986892386369,-0.03435762922892894,0.545238620297056,-0.6945051480886685,0.1364541870907249,0.04186698102234075,0.7963038024546825
581,0.946874430776236,0.5287094427876857,2.5306408120406223,0.4749690994156415,1.4805109873561433,1.001452163680282,0.9710165309390933,0.12081397375397855,1.2186066779532594,-0.12799076297677042,1.6990571499033058,0.03913526202354669,0.619881210289777,-0.819755941936985,0.13079023232695175,0.041959250438649405,0.7808139254400588
582,2.4788454015675705,1.8058711908295473,3.231260465137038,1.3824759847617072,2.5944905885330543,2.363821754783224,2.3761024777894564,1.37047973060804,2.925378165278741,1.345045721062872,2.8641006833781866,2.209609310396643,2.7491326221707197,-0.9336398908191265,-0.23675250190038527,0.03265399343662214,0.6848711378161741
583,2.181626754237878,1.9088927063851506,3.481786684361742,1.2881286562637522,2.6575917707552037,2.450806216348757,2.5426170562790973,0.5380110842019116,3.0437080439558697,2.200270777694507,3.519577766492091,2.0031401814935683,2.565815542590893,-0.9044234128800394,-0.3435063343286752,0.033485484575431164,1.083413738374932
584,2.9558319130950634,1.498950206035538,3.171207987773328,1.6847190492015711,2.2193764112201135,1.9333710574859884,1.9631042786154898,1.6008805945090037,2.9676152598264354,1.1624029748505291,3.4448535507390585,1.9716588726211342,2.4244507075016704,-1.113843750789202,-0.21250545991205946,0.036564891345438985,1.4633756202168773
585,2.7042243576883935,1.476790083162885,2.928758994539775,1.4563137349985533,2.2552154134638727,1.9382511604058268,1.7229536466141102,0.9259200313318976,3.306063426207198,1.495173785364336,3.333554712419145,1.3956868444667478,2.742205083021446,-1.6161049289253542,-0.1795126454335799,0.0368201646535968,1.0399673114513932
586,1.6119243519563606,1.2887342503594217,2.7194182049004914,0.9073756562893309,2.0482639927119344,1.64845982488233,1.4660101875432225,1.703333631727712,3.3610047341629845,2.373441589411278,3.64723316588609,1.4662823290252045,2.5821644230187895,-1.8332435171596613,-0.07121925496789537,0.04188830741208964,0.976824075601637
587,1.7841625777830556,1.75125837393368,3.1634059453538503,1.38813689600568,2.2263036638911857,2.100534763552218,2.1637840770228376,0.798101038602704,2.0202501486741706,1.1104380812242844,2.5061143067375045,1.364481968993528,1.8894553877375921,-0.4617830885578599,-0.17076049218488124,0.032534065798334955,0.8175395498797611
588,1.949549249170939,1.4996029215386668,3.1105322623860183,1.594819686919855,2.670490085350715,2.250915235603037,2.3372056484206283,0.39791157168919095,2.086312207302527,1.2049796897592708,2.536220850533979,1.273423218597754,2.3663367355389706,-0.3680731002595362,-0.229112967585063,0.03232003014710147,0.6266747049093443
589,1.023392986430712,-0.38655244067070144,1.9531334987408453,-0.2969491076317569,0.8875077726693525,0.552363954079885,0.807916110518693,1.1360722713897653,2.2561957635509575,0.6706966960639716,2.689184161144279,1.0415936862250288,1.1112418206251191,-2.040015727080304,0.42559260861368214,0.03580868408950424,0.9036846385774961
590,1.13583840404891,-0.1793179834423244,1.9840093977373106,0.11996661951455327,0.8255677919334459,0.4688254356973792,0.45970830434386206,0.238698981704112,1.637651695396444,0.6277986902558337,2.1158083184143712,0.6455855825111548,0.9495873099466542,-1.7811161930979937,0.4347728447163853,0.03909841028828602,1.2964111108033463
